INDEX;MEASURED;PREDICTED
1800;10.3494;9.9544
1801;19.2885;19.2552
1802;35.2885;34.1592
1803;2.6795;2.9659
1804;35.1923;35.4706
1805;3.9167;3.8487
1806;0.5128;0.5601
1807;25.2885;26.8759
1808;14.3173;14.1363
1809;6.4071;5.9362
1810;15.0929;14.7228
1811;3.5929;5.0705
1812;12.3333;12.8381
1813;3.0865;2.9843
1814;44.4231;45.4184
1815;2.1474;2.2138
1816;19.3269;19.2281
1817;3.3397;3.6382
1818;15.1506;17.467
1819;1.8173;0.6982
1820;17.8814;19.55
1821;32.3718;31.7257
1822;35.1923;35.2249
1823;34.2949;33.4282
1824;16.0801;16.2498
1825;1.6538;1.926
1826;2.3013;2.0168
1827;26.1538;26.0507
1828;22.1026;22.2286
1829;31.859;32.3546
1830;3.2147;2.9208
1831;15.5641;16.1057
1832;4.9551;5.0871
1833;20.7179;20.829
1834;6.5801;6.2488
1835;0.1218;0.4281
1836;24.1667;24.8568
1837;3.1474;2.7282
1838;19.2436;18.965
1839;41.3141;41.6337
1840;2.0929;2.1679
1841;3.6506;2.7732
1842;5.1667;4.9525
1843;32.6603;32.4273
1844;21.6763;21.6399
1845;2.6186;2.6936
1846;7.4744;8.6684
1847;0.4551;0.5927
1848;38.4615;38.574
1849;4.3782;4.865
1850;7.7244;8.0517
1851;27.0513;24.3094
1852;2.5801;3.0232
1853;27.8205;28.6367
1854;9.3237;9.0352
1855;10.7853;11.8659
1856;28.3654;28.594
1857;12.2885;12.4998
1858;5.4135;5.3583
1859;23.0128;23.3768
1860;7.9359;6.5858
1861;5.1058;4.0965
1862;10.6314;4.2807
1863;19.9744;19.7109
1864;12.0224;13.172
1865;22.3045;22.264
1866;21.0128;21.8712
1867;0.234;0.5826
1868;3.3013;3.3633
1869;24.0064;23.6234
1870;15.2468;15.1755
1871;1.7308;1.4276
1872;0.9167;0.5843
1873;19;19.103
1874;5.0288;4.141
1875;7.7051;7.9328
1876;1.3526;1.8913
1877;1.0128;0.5992
1878;36.4103;37.1939
1879;3.6538;3.6343
1880;23.3654;23.6464
1881;17.8494;19.2382
1882;7.891;8.3748
1883;4.7917;4.744
1884;1.8814;1.9922
1885;40.8654;38.6754
1886;19.5032;19.1955
1887;25.2564;24.2967
1888;29.6474;30.8737
1889;4.0673;4.5077
1890;20.1186;20.0474
1891;28.5897;29.2327
1892;12.8237;13.9213
1893;18.4519;19.1428
1894;8.2724;8.767
1895;10.7821;10.1138
1896;1.7692;2.0363
1897;23.1731;22.6761
1898;33.8782;34.1316
1899;13.3109;13.5191
1900;15.0256;15.085
1901;25.3205;24.5927
1902;15.8942;13.4144
1903;15.4423;15.7406
1904;9.6058;10.0923
1905;3.1699;3.6549
1906;3.0994;3.4662
1907;2.6026;2.8114
1908;31.5705;32.5074
1909;15.6506;17.2142
1910;2.6346;2.4105
1911;16.1058;15.7495
1912;8.3622;7.5637
1913;10.5577;10.5213
1914;29.7436;29.6496
1915;6.5417;7.2918
1916;11.6699;11.4131
1917;1.8718;1.9619
1918;12.3622;12.5507
1919;39.6474;37.7917
1920;35.7372;35.6043
1921;5.609;6.2912
1922;45.7372;45.4314
1923;0.125;0.4082
1924;17.2853;18.9988
1925;16.5994;17.3217
1926;15.0353;15.4313
1927;25.2564;24.573
1928;35;35.7835
1929;21.6506;22.3817
1930;6.6635;6.2483
1931;3.9583;3.0395
1932;1.2276;1.166
1933;2.6635;3.2031
1934;9.141;9.4324
1935;21.7212;21.9674
1936;12.0897;12.2867
1937;31.0256;30.1848
1938;10.516;10.3108
1939;2.6314;2.8535
1940;18.9103;17.7666
1941;10.3109;12
1942;1.1282;0.7909
1943;40.5769;42.4587
1944;14.7468;13.9649
1945;39.2308;39.1034
1946;17.9423;18.0848
1947;23.9423;24.5734
1948;6.1795;7.1954
1949;22.1538;23.5614
1950;18.0705;18.5326
1951;19.1699;19.5027
1952;18.3846;18.3141
1953;18.1026;18.3146
1954;1.9263;1.9599
1955;2.5321;2.8558
1956;25.9615;25.9616
1957;6.7276;6.9783
1958;25.4487;25.6277
1959;40.8974;39.9548
1960;4.1122;4.5465
1961;5.6378;5.3939
1962;24.9359;25.5129
1963;47.2756;46.8083
1964;39.359;39.6161
1965;12.4455;14.5594
1966;12.2981;12.3465
1967;9.3686;9.7561
1968;5.9038;6.4007
1969;7.9968;8.1674
1970;4.7949;5.3388
1971;25.0321;24.3097
1972;28.2372;27.9772
1973;0.1378;0.4805
1974;2.4872;3.0026
1975;37.1154;37.1307
1976;46.3462;45.2172
1977;18.2917;18.1578
1978;33.9423;33.8564
1979;35.3846;34.7882
1980;1.4263;0.812
1981;23.3013;21.7901
1982;15.5962;15.5795
1983;15.7821;15.8624
1984;37.2436;38.3556
1985;2.5064;2.3101
1986;13.2404;13.8277
1987;11.3494;11.2952
1988;35.5128;35.5486
1989;30.7692;30.4873
1990;1.6378;1.7825
1991;4.5449;4.6543
1992;14.7821;14.5812
1993;6.0769;5.8885
1994;31.1538;30.4106
1995;1.5353;1.7358
1996;24.359;24.5533
1997;36.0577;36.6584
1998;43.6859;43.7969
1999;29.5513;29.1201
2000;14.7276;13.5771
2001;11.0192;12.3556
2002;24.8397;23.308
2003;22.1186;22.1742
2004;3.1795;3.3535
2005;7.3109;8.0124
2006;8.1891;8.0037
2007;15.2821;16.4146
2008;4.1987;4.1947
2009;19.1635;18.4021
2010;41.6346;41.4193
2011;26.7949;26.7488
2012;22.9487;22.4668
2013;3.9135;4.4751
2014;39.1346;38.6832
2015;0.25;0.2412
2016;5.6987;5.4821
2017;13.0994;13.2671
2018;31.4103;31.1748
2019;8.1795;6.9358
2020;12.9167;12.6841
2021;24.2949;22.1069
2022;28.109;27.5978
2023;37.5;38.694
2024;5.4038;5.8885
2025;28.2692;28.2978
2026;25.4487;25.5414
2027;1.0224;1.2283
2028;40.1603;40.0832
2029;2.6506;2.7273
2030;4.6699;5.2746
2031;27.5962;26.5347
2032;2.0481;2.2687
2033;4.4679;4.718
2034;8.3301;5.698
2035;26.3462;24.6267
2036;38.6218;37.4875
2037;2.3429;1.967
2038;40.609;40.1819
2039;3.1731;3.5903
2040;3.9263;3.8107
2041;46.3782;45.836
2042;7.4071;7.374
2043;23.3654;25.1013
2044;38.5897;38.5194
2045;16.5064;16.8344
2046;3.4808;3.6161
2047;7.8301;7.7606
2048;34.6474;34.2989
2049;13.5224;14.5053
2050;0.3109;0.3749
2051;7.6827;7.8692
2052;7.3269;6.8807
2053;36.0577;35.8029
2054;14.8205;15.1925
2055;6.2596;6.5451
2056;26.3141;25.7899
2057;46.0577;45.8249
2058;20.4231;19.2876
2059;8.5513;8.7997
2060;35.7692;36.3853
2061;13.7468;14.8971
2062;11.3141;12.7208
2063;16.1346;15.1498
2064;21.5256;21.1607
2065;39.9679;39.3156
2066;11.6122;9.8222
2067;31.0256;30.6892
2068;24.1026;24.1818
2069;0.5321;0.6638
2070;7.4968;6.226
2071;0.8429;1.2555
2072;29.8718;29.3967
2073;26.6026;25.9023
2074;25.2564;24.6986
2075;26.7949;26.4707
2076;2.0865;2.4807
2077;13.1314;13.2753
2078;2.0769;2.2736
2079;27.3718;27.7192
2080;0.3301;0.2858
2081;6.1987;7.0651
2082;18.9551;18.7362
2083;20.5994;22.7524
2084;13.7788;14.9493
2085;4.1378;4.4494
2086;30.1923;31.472
2087;17.3814;16.8639
2088;17.0096;16.587
2089;15.4135;14.5781
2090;1.0321;1.41
2091;23.3654;23.5713
2092;0.5673;0.8468
2093;19.2212;19.725
2094;41.8269;42.2117
2095;2.5962;1.848
2096;23.2692;22.5389
2097;45.2885;47.7465
2098;5.5288;2.8497
2099;1;1.2822
2100;13.8141;13.9534
2101;1.7885;1.3719
2102;48.4615;50.2055
2103;21.9519;21.7099
2104;1.0801;1.335
2105;0.8654;0.7163
2106;27.6923;28.1462
2107;22.9487;22.9963
2108;0.6026;0.7275
2109;7.8494;4.8628
2110;6.2628;5.9254
2111;42.8526;40.3366
2112;2.1699;2.3232
2113;3.6923;3.4542
2114;2.9519;2.9718
2115;0.0641;0.3534
2116;25.8654;26.7893
2117;8.734;8.9776
2118;3.5641;2.8726
2119;16.4391;16.0352
2120;40.1282;40.6715
2121;32.1154;32.2545
2122;4.8013;6.5537
2123;10.2724;10.1237
2124;29.7115;30.2962
2125;20.2372;19.6319
2126;22.5321;23.0409
2127;20.9519;19.2108
2128;24.5513;24.5807
2129;17.0481;18.2325
2130;10;9.0115
2131;24.2949;23.8799
2132;12.359;11.5528
2133;6.8654;6.8926
2134;4.1571;4.1349
2135;19.7212;19.0878
2136;8.5545;9.4109
2137;33.75;34.1822
2138;14.1731;14.404
2139;4.6571;4.4166
2140;25.5769;25.4984
2141;18.8269;18.0264
2142;5.3558;5.2438
2143;25.3205;25.9039
2144;3.625;4.1044
2145;5.3013;5.4652
2146;18.2051;18.4731
2147;4.3654;4.5376
2148;1.6538;1.912
2149;28.141;29.0703
2150;5.516;6.3456
2151;32.3397;31.663
2152;10.8333;9.9048
2153;45.0641;44.284
2154;9.4038;10.1041
2155;34.8718;33.8169
2156;22.0449;21.857
2157;3.75;4.0201
2158;21.6186;26.1507
2159;43.5577;45.4228
2160;33.8141;34.6473
2161;17.6603;17.6314
2162;7.8109;7.3458
2163;10.4167;10.4608
2164;23.3654;23.7199
2165;3.5288;3.2762
2166;29.4231;28.4782
2167;3.1218;3.6553
2168;7.3878;8.4218
2169;22.6923;23.1606
2170;2.5128;2.481
2171;4.9038;4.5143
2172;11.3365;10.0686
2173;31.4103;30.5483
2174;0.6923;0.6951
2175;12.6635;12.5827
2176;18.7083;18.0701
2177;19.8205;19.0474
2178;2.4199;2.8305
2179;8.7372;11.4302
2180;25;22.6751
2181;18.25;18.7633
2182;8.8237;8.7217
2183;14.7372;14.9194
2184;23.2372;24.6326
2185;35.1282;34.719
2186;0.8846;0.8328
2187;4.9487;4.8123
2188;20.2436;19.8126
2189;13.1795;13.7707
2190;9.5577;10.4635
2191;12.0962;11.6184
2192;13.4712;13.1872
2193;5.5096;6.8387
2194;0.5449;0.5953
2195;14.5513;13.218
2196;26.0897;26.4012
2197;9.5096;9.7098
2198;3.7756;2.8666
2199;27.5;26.1333
2200;11.6122;11.0661
2201;24.4872;23.8769
2202;25.2885;26.05
2203;21.3846;21.1735
2204;12.3494;12.0317
2205;40.2885;39.7408
2206;15.5288;17.0823
2207;33.9423;33.1633
2208;35.9295;34.8659
2209;8.6218;8.19
2210;26.9551;26.8407
2211;24.7756;25.1062
2212;17.6891;17.4921
2213;10.8237;10.5689
2214;21.0256;21.5724
2215;26.25;26.7671
2216;17.6378;18.5642
2217;4.25;4.643
2218;2.3013;2.2579
2219;20.3141;19.8293
2220;1.3526;1.6924
2221;25.1923;25.1603
2222;7.7949;7.2533
2223;6.9872;7.5653
2224;4.0769;4.2517
2225;1.8718;2.148
2226;15.0064;15.6038
2227;1.7436;2.6201
2228;20.8622;20.1231
2229;13.2821;13.6056
2230;3.0321;3.0595
2231;15.375;14.8197
2232;16.6378;16.2489
2233;19.6026;18.165
2234;0.9327;1.5238
2235;37.6282;36.9981
2236;17.0705;16.2186
2237;3.4391;3.842
2238;37.7244;35.5387
2239;3.2853;3.3
2240;4.0224;4.1404
2241;13.1827;13.5412
2242;5.016;5.5387
2243;24.8397;24.2028
2244;31.3462;32.506
2245;17.7724;18.0645
2246;23.7179;23.7764
2247;17.391;18.07
2248;18.9968;17.7017
2249;32.1474;33.0071
2250;17.7724;18.4166
2251;16.1891;14.5253
2252;3.8462;3.9273
2253;11.9872;11.8543
2254;24.0705;23.6825
2255;5.1635;5.1093
2256;3.6891;3.8529
2257;6.266;7.0281
2258;21.7532;22.3174
2259;33.0128;31.4248
2260;10.3974;10.6939
2261;37.4679;38.5077
2262;3.4583;3.617
2263;1.4263;1.3711
2264;2.9391;3.7579
2265;36.2179;37.1675
2266;26.6346;26.3109
2267;16.6955;16.2861
2268;28.75;28.24
2269;2.1923;1.1312
2270;38.141;37.685
2271;1.1667;1.3258
2272;3.6731;4.0256
2273;2.2821;1.1198
2274;8.1667;8.3293
2275;38.6859;39.353
2276;28.3333;27.7615
2277;0.7468;1.1074
2278;7.8654;7.7368
2279;18.7372;17.7108
2280;2.5609;2.4766
2281;11.9327;11.3772
2282;42.3718;40.1787
2283;15.4712;16.0661
2284;18.7885;18.061
2285;20.4615;20.6354
2286;8.5673;8.3077
2287;4.3846;4.8689
2288;23.8141;22.5584
2289;4.1346;4.5958
2290;5.9359;8.393
2291;13.5032;13.6148
2292;8.3622;7.9448
2293;20.859;22.4176
2294;13.359;13.893
2295;15.0096;14.3869
2296;41.1538;40.254
2297;40.0962;40.998
2298;16.7179;17.5467
2299;8.6987;9.9435
2300;28.9744;29.8051
2301;9.9872;10.0912
2302;5.5032;4.539
2303;24.359;25.301
2304;18.4904;17.8465
2305;31.0577;30.6445
2306;4.1186;3.7361
2307;32.2436;31.1329
2308;4.4712;4.7761
2309;0.641;1.0611
2310;49.4231;49.5689
2311;23.5256;24.1151
2312;19.8782;20.2125
2313;20.9167;23.7705
2314;2.3558;2.9553
2315;1.5994;0.8942
2316;32.6282;31.7769
2317;26.2821;25.9813
2318;1.0865;0.9642
2319;17.7019;17.6988
2320;16.1378;16.6052
2321;4.6058;5.0694
2322;34.4231;34.0717
2323;33.4936;32.1642
2324;6.8397;7.2326
2325;3.625;3.9729
2326;1.5192;1.2124
2327;0.0962;0.3151
2328;26.3141;26.2232
2329;4.7692;4.7636
2330;19.984;19.0994
2331;35.3205;34.2586
2332;30.7051;30.8405
2333;45.4808;46.4305
2334;1.0417;1.1534
2335;1.7821;1.7681
2336;5.9327;6.5103
2337;4.6571;5.0769
2338;8.3718;6.1563
2339;6.1058;6.0514
2340;3.0417;3.4029
2341;35.8013;35.2532
2342;8.5032;8.9896
2343;11.3077;12.1189
2344;11.6827;10.1252
2345;2.5224;2.8127
2346;35.6731;35.5654
2347;11.5609;11.4692
2348;39.2308;38.1357
2349;11.1218;11.5443
2350;4.7244;5.0911
2351;5.2917;5.7043
2352;16.2628;16.3886
2353;25.2244;25.8257
2354;2.1667;1.9221
2355;19.9583;19.2919
2356;3.0128;3.7075
2357;29.4231;28.7255
2358;42.5641;41.8534
2359;2.6859;2.0476
2360;7.9679;7.6053
2361;12.5577;11.8362
2362;6.3974;6.0201
2363;4.0641;4.4714
2364;25;24.9384
2365;29.359;29.3887
2366;29.4872;29.6427
2367;5.0288;5.7679
2368;32.6603;35.4609
2369;0.3205;0.4805
2370;31.4423;32.2828
2371;6.9006;7.3628
2372;24.1667;24.0513
2373;4.5897;3.7501
2374;18.3782;18.9439
2375;9.4199;9.0173
2376;29.8397;31.2019
2377;9.2628;9.3502
2378;4.8045;5.1665
2379;6.7115;6.5068
2380;15.2019;15.5204
2381;32.9167;32.5244
2382;39.3269;40.4808
2383;7.3974;8.4115
2384;46.3462;46.194
2385;8.1827;6.8734
2386;42.0833;43.4595
2387;9.1122;8.6845
2388;14.7564;15.4803
2389;30.609;31.721
2390;30.2885;30.8364
2391;23.6859;25.5506
2392;20.5897;19.4477
2393;34.9038;35.4391
2394;2.5897;1.5091
2395;10.2788;8.2694
2396;31.3141;30.854
2397;6.8301;4.2649
2398;19.1635;19.4496
2399;0.9776;1.0669
2400;24.1667;23.0153
2401;10.5224;10.7803
2402;24.3269;24.6725
2403;1.1282;0.5038
2404;34.7436;34.6274
2405;17.4231;15.2624
2406;12.5577;12.7149
2407;38.75;38.6208
2408;37.8846;39.4984
2409;30.3205;29.6767
2410;29.2628;31.0149
2411;23.8462;21.0588
2412;29.1346;28.4913
2413;4.3782;4.6596
2414;29.4872;31.7875
2415;15.6699;14.5235
2416;14.5769;14.7798
2417;19.5128;19.1625
2418;20.4647;19.1603
2419;15.0641;15.1712
2420;6.8237;9.0516
2421;0.2179;0.3559
2422;16.8077;16.6845
2423;44.2628;42.9722
2424;6.2083;8.08
2425;19.4391;18.8565
2426;21.5801;21.5518
2427;7.4231;7.6564
2428;6.3173;6.1571
2429;19.5577;20.3247
2430;8.2885;8.3317
2431;24.7436;22.1508
2432;18.3141;19.032
2433;8.4808;9.3977
2434;18.9808;18.3791
2435;0.8109;0.4598
2436;0.4487;0.8427
2437;1.6538;1.7406
2438;41.6346;44.3335
2439;9.7051;10.0227
2440;2.8846;2.795
2441;1.2051;1.3014
2442;38.3013;39.2679
2443;0.3814;0.5371
2444;31.859;31.5807
2445;19.0032;17.7986
2446;25.0641;25.3191
2447;29.359;29.7543
2448;10.0096;10.4716
2449;30.0321;30.2561
2450;39.5192;38.9484
2451;9.8173;10.3713
2452;24.9038;24.3701
2453;8.4647;8.2701
2454;50.4808;48.283
2455;8.1987;8.5417
2456;20.4167;20.4906
2457;1.5737;0.779
2458;1.2756;1.5767
2459;23.6859;23.7971
2460;13.0417;13.7779
2461;4.766;6.0521
2462;27.9808;27.9271
2463;7.4808;8.3414
2464;12.6731;12.9867
2465;4.0481;4.3967
2466;12.1442;11.9988
2467;30.7051;31.0899
2468;18.5321;17.8988
2469;3.0929;3.3634
2470;3.5513;3.5789
2471;10.0609;11.3261
2472;17.8429;19.161
2473;18.7596;19.1131
2474;4.6955;2.929
2475;5.5929;5.4877
2476;3.8205;3.6119
2477;16.3173;15.3654
2478;23.6218;24.4635
2479;2.7981;3.5844
2480;17.2788;17.3692
2481;31.891;33.2047
2482;22.9808;23.4075
2483;21.2788;22.3017
2484;16.2276;15.814
2485;18.9904;19.2586
2486;2.4872;2.4329
2487;21.7756;21.9511
2488;13.7949;13.7795
2489;9.0833;8.9641
2490;3.5897;4.6671
2491;4.7532;5.0043
2492;16.3494;16.5252
2493;2.8269;3.11
2494;24.6795;23.5258
2495;14.1827;14.0977
2496;23.7179;25.1475
2497;17.2179;18.8467
2498;18.3397;18.5084
2499;22.9167;25.3144
2500;15.7917;15.2065
2501;19.016;18.0322
2502;30.7051;30.1924
2503;20.4904;19.7926
2504;6.375;6.6148
2505;31.25;31.5561
2506;39.4872;43.4855
2507;0.8333;1.321
2508;40.1282;38.5298
2509;8.2564;8.6552
2510;0.3974;0.3004
2511;2.4071;2.3193
2512;35.4808;35.4706
2513;28.5577;28.8295
2514;24.1026;23.5366
2515;45.0641;45.7294
2516;25.3205;24.4141
2517;20.7436;21.4773
2518;5.7596;5.5032
2519;17.25;17.7008
2520;9.9295;9.9253
2521;32.8846;32.8233
2522;2.2981;2.4088
2523;30.0641;29.5833
2524;37.7885;37.7037
2525;0.5833;0.877
2526;2.3942;2.6145
2527;31.4423;30.1895
2528;9.5449;10.0679
2529;13.2981;13.9577
2530;29.9679;29.6005
2531;18.234;18.1864
2532;29.1667;29.1835
2533;16.0641;16.0685
2534;24.2308;24.4771
2535;35.609;35.414
2536;0.5545;0.7467
2537;2.6154;2.8805
2538;27.5641;27.1353
2539;0.2564;0.2579
2540;4.0577;4.2009
2541;16.4135;16.027
2542;2.4231;2.4776
2543;30.641;28.624
2544;17.4199;17.6528
2545;3.75;3.8502
2546;21.4199;21.0544
2547;9.1058;9.7627
2548;26.7628;27.2636
2549;25.8974;25.8411
2550;24.1026;24.8746
2551;9.5705;9.7898
2552;25.609;26.5775
2553;32.6282;32.0449
2554;3.7692;4.497
2555;8.7019;8.1326
2556;24.1667;23.4333
2557;21.0385;21.8304
2558;32.2756;32.2331
2559;30.609;29.9858
2560;29.391;30.0565
2561;30.2244;31.4785
2562;27.7564;29.6501
2563;23.9423;23.0913
2564;34.7436;33.2604
2565;0.2756;0.3524
2566;2.8846;2.2879
2567;37.6603;37.3254
2568;12.6026;12.5614
2569;32.3077;31.8232
2570;20.6442;20.1155
2571;18.6218;18.9508
2572;10.9071;11.6988
2573;4.8397;4.6609
2574;9.0449;10.6064
2575;45.4808;48.0998
2576;12.7628;12.6183
2577;15.2564;15.307
2578;7.6731;8.2817
2579;0.4776;0.8358
2580;9.7692;11.1248
2581;8.109;8.9172
2582;29.1667;29.0284
2583;4.8333;5.3587
2584;3.5385;3.5052
2585;14.2468;14.6051
2586;15.1955;13.5899
2587;20.1346;20.7586
2588;6.3846;6.3496
2589;1.4038;1.6947
2590;0.7468;2.0209
2591;15.8429;16.9854
2592;15.6378;15.624
2593;9.2308;9.5564
2594;1.8718;2.0876
2595;3.4872;3.4919
2596;32.8205;32.4257
2597;46.6346;46.7389
2598;19.7019;18.998
2599;15.0545;15.6988
2600;28.4936;28.3417
2601;4.3365;4.1584
2602;6.1186;5.2748
2603;32.9487;32.5537
2604;13.7853;13.6552
2605;31.6667;30.6181
2606;28.5897;27.5005
2607;1.4327;1.432
2608;13.6378;16.0883
2609;13.2949;13.1846
2610;0.6282;0.7736
2611;32.4359;33.4661
2612;3.2372;1.9119
2613;1.2083;1.4826
2614;8.3558;8.5081
2615;7.9071;7.9287
2616;29.1346;29.3696
2617;36.2821;36.8772
2618;40.609;41.9852
2619;5.1571;4.9419
2620;23.5897;24.0414
2621;29.3269;28.0772
2622;10.5224;10.1201
2623;9.5865;8.9953
2624;30.1282;30.1811
2625;20.6955;22.9667
2626;9.4295;9.8411
2627;10.8077;9.4446
2628;8.6891;7.959
2629;30.6731;29.4799
2630;8.0032;8.2632
2631;37.2436;37.5882
2632;5.516;6.2638
2633;27.1154;25.6885
2634;0.641;0.6033
2635;18.0994;17.8109
2636;20.0224;19.6705
2637;5.6538;5.8812
2638;12.0929;12.8949
2639;19.0128;19.6362
2640;20.4423;20.162
2641;16.9391;17.4406
2642;22.7244;22.4111
2643;22.7564;22.2922
2644;5.7949;6.3771
2645;28.9423;30.2353
2646;1.0192;1.0292
2647;13.6282;13.9329
2648;8.6058;11.5472
2649;21.8237;22.0616
2650;17.4455;17.9387
2651;18.7756;20.4694
2652;4.5897;4.6262
2653;13.141;13.9737
2654;4.9551;4.949
2655;8.0449;10.0196
2656;29.7436;32.5749
2657;2.875;2.9132
2658;6.0224;6.8907
2659;18.4776;18.2622
2660;40.2244;39.621
2661;4.4679;3.3566
2662;0.2051;0.7824
2663;0.2436;0.2764
2664;41.1538;40.9331
2665;8.0609;8.8199
2666;29.391;28.6024
2667;4.25;3.7655
2668;17.4135;18.4344
2669;45.7372;45.7824
2670;37.6603;37.3583
2671;20.3301;20.1858
2672;42.8846;42.1831
2673;2.2051;2.2358
2674;37.6282;38.7265
2675;12.6667;12.8141
2676;4.2115;3.782
2677;3.6667;3.9246
2678;17.8397;18.2295
2679;0.7885;0.8698
2680;18.1987;17.4111
2681;16.1378;15.9196
2682;34.2949;33.5791
2683;0.5865;0.473
2684;34.2628;32.8078
2685;0.9551;1.1753
2686;35.6731;34.9508
2687;5.8878;7.2056
2688;31.4744;33.7619
2689;1.6603;1.5224
2690;7.3814;7.3873
2691;2.2147;2.0086
2692;15.0321;15.799
2693;13.6442;13.0011
2694;5.0962;5.3495
2695;11.1346;11.2252
2696;0.5417;0.4056
2697;2.6635;2.0194
2698;19.3462;17.8487
2699;24.8397;22.4403
2700;9.0513;9.7715
2701;21.4872;22.2913
2702;38.8141;38.9244
2703;2.7692;3.694
2704;12.6218;13.0527
2705;24.6154;24.0286
2706;44.4551;45.0943
2707;16.0865;15.9546
2708;25.641;26.0343
2709;18.6378;20.3825
2710;1.5224;1.5743
2711;39.6154;39.3666
2712;9.7115;8.9963
2713;26.3782;26.0031
2714;0.7532;0.3776
2715;12.9647;12.8924
2716;8.7821;8.3686
2717;13.6186;13.5582
2718;12.4071;12.3434
2719;9.8846;10.3003
2720;6.5609;8.1226
2721;5.8205;5.3482
2722;5.1859;5.3995
2723;14.9103;15.0361
2724;1.5417;0.9151
2725;6.8077;6.6107
2726;13.1923;13.5322
2727;2.3526;2.1382
2728;36.6987;36.8505
2729;40.9936;40.13
2730;4.1378;4.0015
2731;12.6314;13.3906
2732;32.6603;32.4927
2733;3.3526;3.141
2734;23.4615;22.6141
2735;29.391;29.7634
2736;22.1667;22.2728
2737;8.7404;8.1948
2738;9.734;9.8278
2739;38.2692;37.9999
2740;6.5353;6.8143
2741;27.0192;26.8765
2742;2.1923;2.267
2743;12.266;12.9718
2744;4.9712;4.6682
2745;37.7244;37.6761
2746;0.4071;0.3207
2747;0.5865;1.1882
2748;2.0994;2.4389
2749;25.1282;25.2629
2750;25;23.3722
2751;26.0897;27.0665
2752;6.0673;6.0437
2753;22.6282;23.145
2754;1.2436;0.8374
2755;30.9295;31.1368
2756;10.4904;11.1425
2757;33.9423;34.157
2758;21.9231;21.8683
2759;27.7244;27.0228
2760;13.4519;13.4869
2761;18.3942;16.84
2762;4.625;5.1892
2763;31.0577;32.5886
2764;22.6923;23.3964
2765;17.2628;19.334
2766;18.3974;18.137
2767;7.25;6.8435
2768;0.2885;0.3703
2769;28.0449;31.2122
2770;2.4583;2.3928
2771;46.7628;33.9615
2772;16.8878;16.1107
2773;27.9167;28.6171
2774;13.4455;13.4227
2775;12.3942;12.4128
2776;26.6987;27.0708
2777;11.0321;10.7921
2778;0.766;1.1436
2779;27.3718;27.6366
2780;1.6186;2.2666
2781;19.4455;20.4849
2782;23.6538;21.6826
2783;14.6859;13.6422
2784;2.2276;2.2937
2785;26.2821;25.5856
2786;20.4103;20.7031
2787;4.3654;3.7899
2788;33.9103;33.9718
2789;27.0513;27.9703
2790;6.0481;5.9879
2791;24.5833;25.5181
2792;24.9038;24.7406
2793;19.9167;19.995
2794;37.5;37.1894
2795;7.1571;7.4046
2796;13.4103;14.0108
2797;9.8974;5.2459
2798;39.2628;38.5586
2799;16.8045;17.3732
2800;2.9679;3.1577
2801;54.9679;50.3728
2802;1.0641;1.095
2803;26.4423;26.317
2804;5.5897;6.618
2805;35.7692;35.675
2806;15.1699;14.2503
2807;2.4199;2.5822
2808;11.641;10.3751
2809;39.6154;39.4111
2810;5.625;5.4702
2811;18.7212;19.3375
2812;23.3974;23.119
2813;18.4167;18.552
2814;31.6987;31.2613
2815;0.5128;1.0525
2816;39.9038;40.1118
2817;37.8526;37.8901
2818;10.9904;10.6305
2819;8.1058;8.9468
2820;4.8365;5.5579
2821;18.0769;18.6046
2822;10.0641;9.9128
2823;3.8622;4.0048
2824;22.0064;23.617
2825;3.1667;2.9963
2826;27.3397;26.9662
2827;37.7564;37.8335
2828;14.2372;14.7364
2829;3.4615;2.3172
2830;45.5128;45.7084
2831;16.1154;15.4197
2832;24.9679;24.8428
2833;2.4968;2.7552
2834;25.9936;25.3547
2835;24.1987;25.8426
2836;1.3109;0.7278
2837;8.859;9.6573
2838;2.8301;3.0225
2839;29.9359;30.6085
2840;37.2115;37.0898
2841;21.8622;20.9358
2842;11.7981;11.4758
2843;26.5064;25.7205
2844;29.359;28.6232
2845;26.3462;26.8974
2846;2.2083;2.5554
2847;1.1635;1.6608
2848;9.9135;9.4822
2849;4.5224;3.2089
2850;41.6026;42.9571
2851;7.1827;7.1122
2852;27.6282;27.3442
2853;2.5833;2.1666
2854;25.6731;24.6786
2855;19.5994;19.501
2856;5.266;5.5834
2857;0.9103;1.0156
2858;8.2788;5.5113
2859;26.6346;25.6196
2860;25.8654;25.3776
2861;25.1603;26.3538
2862;17.75;17.8425
2863;0.3045;0.4528
2864;19.3814;18.3771
2865;29.6474;29.4606
2866;5.2788;4.8212
2867;17.7308;16.8639
2868;14.5673;14.5072
2869;5.0897;4.913
2870;3.3814;2.9956
2871;20.0673;20.3883
2872;33.8141;33.699
2873;27.3397;26.6446
2874;0.1538;0.2546
2875;34.391;33.6114
2876;27.8846;28.4303
2877;11.1218;12.5601
2878;14.2532;12.6136
2879;11.5801;12.1891
2880;27.2115;28.9806
2881;22.6603;22.1276
2882;46.6026;47.4076
2883;22.6923;22.6517
2884;20.0929;19.4324
2885;23.0449;24.7342
2886;10.2724;10.2918
2887;24.9038;23.7226
2888;1.3814;1.8724
2889;1.5032;2.2042
2890;0.8077;0.8677
