ORDEM;MEDIDO;ESTIMADO
4570;162.3394;159.7161641
4571;244.9083;240.7819429
4572;5.1835;6.29848749
4573;133.1193;139.6030826
4574;437.09062;458.8431366
4575;74.3119;74.62712981
4576;50.7056;47.24350437
4577;28.5321;30.51989361
4578;30.5046;31.36136477
4579;284.8624;286.4280145
4580;81.7497;84.71618113
4581;290.9633;294.8776779
4582;154.75076;158.9400933
4583;155.8257;155.733111
4584;2.7523;5.329273622
4585;381.6514;378.7776598
4586;48.1651;22.85575625
4587;182.844;182.6104458
4588;169.7706;172.3102037
4589;139.7248;146.3328039
4590;55.8716;55.53307824
4591;389.4495;389.643616
4592;42.8709;46.79855152
4593;359.633;365.801713
4594;128.7091;137.6404053
4595;196.1009;194.1248547
4596;253.3945;257.008259
4597;522.9358;514.0426726
4598;275.7798;266.2648914
4599;183.0734;181.6875543
4600;4.5413;2.540554738
4601;359.64248;377.0574758
4602;454.5872;452.3218374
4603;45.2294;49.18414654
4604;113.1193;119.9926266
4605;288.1651;288.5261678
4606;104.23886;106.3250064
4607;148.2659;157.4917593
4608;101.1468;105.7794567
4609;159.4037;159.5154404
4610;246.2385;250.2158881
4611;372.0183;361.4466682
4612;363.3027;366.4007722
4613;242.70931;255.2443154
4614;317.3853;314.0033319
4615;531.1927;534.0927147
4616;445.4128;428.728771
4617;137.1101;138.3981473
4618;259.2202;263.4308931
4619;35.6422;38.56609933
4620;26.3303;29.13627406
4621;413.7615;415.3854212
4622;289.2661;294.3114782
4623;26.422;28.16039442
4624;150.5046;146.481812
4625;232.17316;217.7946547
4626;268.5321;289.4778166
4627;164.2661;160.1515192
4628;75.2752;76.72640482
4629;295.5046;296.7181963
4630;92.7064;88.10400979
4631;206.9725;206.6680319
4632;294.63778;319.0818388
4633;31.98502;32.90409925
4634;294.2661;295.3741814
4635;55.31515;56.67959773
4636;320.3211;310.5395182
4637;411.8497;405.3725221
4638;454.1284;443.234964
4639;105.6422;112.7766024
4640;539.22864;528.803631
4641;96.8349;101.418674
4642;232.0642;237.8096651
4643;304.4495;305.2499266
4644;89.6789;90.9396464
4645;2.4312;2.025934576
4646;447.01355;424.95564
4647;101.1927;99.32353233
4648;51.5138;50.42521615
4649;342.2018;358.669092
4650;274.3738;264.6528761
4651;288.6239;294.6593833
4652;261.3303;254.6014095
4653;196.33115;186.825602
4654;539.11372;515.2792148
4655;72.4771;73.37638888
4656;273.8991;271.4974025
4657;429.3578;412.9948357
4658;381.6514;383.7910242
4659;20.5963;21.31251645
4660;310;308.9814766
4661;152.0642;152.2832455
4662;98.1193;88.98366437
4663;119.0367;112.3371716
4664;167.2477;167.7815252
4665;10.5505;10.87160489
4666;307.61081;320.9754304
4667;244.0826;240.6019356
4668;87.5688;85.21684705
4669;85.6422;84.67176324
4670;93.6239;93.8209584
4671;411.9266;421.3402967
4672;6.7431;9.14606852
4673;491.7431;484.1017033
4674;99.5872;100.5620462
4675;380.2752;371.4230097
4676;18.5934;15.01101026
4677;135.3211;140.9420763
4678;338.9908;343.9243246
4679;285.2294;283.4555757
4680;165.5046;165.5656706
4681;67.3394;72.23037208
4682;304.0826;308.6034685
4683;29.5872;29.882848
4684;250.4128;246.9764273
4685;93.60305;91.65967422
4686;243.3027;248.2226788
4687;171.789;170.2622803
4688;383.945;371.2996364
4689;220.4128;211.560288
4690;33.8073;35.52860182
4691;405.73853;429.3163961
4692;450.578;476.8663821
4693;335.7798;334.4958571
4694;289.1743;315.3398004
4695;352.7523;353.5910199
4696;92.56824;89.2985432
4697;425.2294;439.5906056
4698;303.6609;305.9222259
4699;475.6881;489.405015
4700;3.66892;4.988121477
4701;350;339.1792526
4702;328.8991;319.7795039
4703;174.12987;163.2509352
4704;7.5229;10.11653226
4705;45.0459;43.23864379
4706;89.5872;139.5519677
4707;341.61851;341.0405621
4708;223.42424;231.1270758
4709;301.6514;303.0559509
4710;292.0183;283.1038425
4711;93.3486;97.09366763
4712;10.7798;11.92970256
4713;12.844;15.83546775
4714;28.3945;28.61463466
4715;217.2018;226.1844267
4716;92.6605;91.73504275
4717;57.844;60.40429529
4718;36.31232;37.72718216
4719;307.2477;301.376244
4720;29.633;30.06529838
4721;378.8054;387.3141235
4722;19.7706;21.15029585
4723;437.6147;443.184017
4724;96.6055;98.8673327
4725;59.6789;66.96487717
4726;64.8362;72.74037595
4727;348.6238;339.2716078
4728;24.8555;19.69089472
4729;138.8532;136.2283445
4730;203.4682;212.8010329
4731;20.03763;20.31905126
4732;267.9191;276.5548783
4733;253.3027;248.3642251
4734;462.844;461.9627586
4735;387.156;399.4127929
4736;18.9908;24.30493601
4737;497.2477;507.4705471
4738;325.2294;320.1888142
4739;305.26811;329.4597728
4740;44.0367;11.93492171
4741;320.2294;310.9599947
4742;23.1651;22.77161287
4743;1.8349;2.318145563
4744;353.211;366.1390383
4745;452.96328;439.1186132
4746;86.92374;85.260583
4747;122.7982;117.9725951
4748;360.0917;345.6993076
4749;16.65097;14.87989629
4750;340.17344;360.8251171
4751;350.9174;351.5706555
4752;289.0826;282.8332456
4753;140.84781;125.1978568
4754;216.4679;209.4802393
4755;85;84.94801857
4756;344.0367;325.4604755
4757;129.4954;121.71791
4758;212.2936;214.0478007
4759;24.95176;32.49293917
4760;221.3303;214.8723316
4761;31.7431;34.7196556
4762;76.9266;69.10669723
4763;573.8532;558.2060516
4764;194.5413;194.7242766
4765;325.72254;322.5335511
4766;115.9633;111.483047
4767;195.5963;191.7551337
4768;119.75535;130.935546
4769;294.1284;293.123471
4770;208.76691;220.1711147
4771;361.17532;357.8688527
4772;24.7706;28.37024885
4773;117.2477;118.4631655
4774;3.66084;6.17462912
4775;208.3486;210.0701332
4776;386.2385;392.4275493
4777;277.6493;275.3257238
4778;354.1284;350.5421321
4779;381.6514;385.8519407
4780;182.17733;197.5250222
4781;426.6055;431.158736
4782;1.8807;3.525702287
4783;11.1468;9.622170221
4784;309.5376;309.0554149
4785;391.7431;393.1369142
4786;143.1193;143.1955571
4787;96.7431;89.86431371
4788;451.3761;448.6518471
4789;454.5872;445.5658042
4790;148.8532;164.9383188
4791;25.8257;26.92929198
4792;69.5872;67.67372254
4793;39.5954;41.46664564
4794;386.6972;391.8928389
4795;31.23231;29.34692381
4796;220.6881;230.7829995
4797;254.9083;265.3894187
4798;134.52491;147.4645747
4799;285.2294;281.3361355
4800;5.8257;8.458167366
4801;245.6422;244.8905102
4802;70.4587;73.04608286
4803;188.2569;184.740458
4804;190.2698;203.483904
4805;364.6789;370.9878291
4806;240.3211;230.4481859
4807;291.1009;289.8988203
4808;26.6055;30.72455885
4809;261.0092;250.1964842
4810;291.6055;284.4348083
4811;309.7706;312.4331233
4812;405.9633;409.3544293
4813;127.1676;139.0624052
4814;408.38144;419.1232537
4815;213.3028;221.2334802
4816;77.6605;74.49561371
4817;340.8257;340.1449951
4818;99.7248;100.0547544
4819;366.055;354.1354705
4820;298.8073;298.9707705
4821;217.7264;214.3672883
4822;487.6147;489.0325692
4823;118.945;112.6841063
4824;112.6605;116.6203916
4825;366.055;382.0325187
4826;335.7798;347.9634266
4827;25.39975;24.33588191
4828;19.7706;20.0795479
4829;8.46654;10.16814009
4830;360.21189;357.7480799
4831;42.4771;41.77280878
4832;71.8349;72.47626396
4833;389.9083;388.6552819
4834;234.2004;220.737062
4835;278.4862;283.1255352
4836;213.9692;215.2607538
4837;394.0367;395.7463527
4838;323.8532;336.4928768
4839;251.7341;266.3906164
4840;166.7431;167.042489
4841;322.0183;325.0371983
4842;43.8073;54.18775079
4843;261.6972;263.0595821
4844;236.6514;231.0067917
4845;89.0367;85.59584801
4846;240.2752;240.8203028
4847;350.9174;354.4645406
4848;293.1599;301.2684579
4849;480.2752;472.660677
4850;247.7523;238.3512659
4851;384.57191;378.4038776
4852;472.4771;477.5741768
4853;336.2385;340.795446
4854;107.24362;106.1987005
4855;144.8624;147.4717186
4856;102.1101;100.4038453
4857;289.5872;274.4932416
4858;496.3303;473.2201784
4859;110.78999;113.8533408
4860;66.8349;66.30643653
4861;108.2569;113.1781837
4862;463.3027;466.0028292
4863;350.9174;352.7421774
4864;214.7248;213.6654562
4865;72.06172;68.14021907
4866;111.2385;111.8788093
4867;252.21575;239.5365146
4868;427.9816;433.0925533
4869;355.9633;350.7421314
4870;294.21965;284.9957094
4871;170;163.2903452
4872;338.0734;333.3097372
4873;203.3028;201.9515667
4874;151.2844;147.7639965
4875;135.37165;149.4071016
4876;248.1651;250.2616001
4877;161.9266;161.4813
4878;472.4771;476.5122039
4879;405.5046;413.7821465
4880;398.6238;408.8951991
4881;89.7248;88.53609995
4882;390.367;392.5942908
4883;285.9633;287.0921903
4884;347.7064;341.7815172
4885;22.0642;23.16415449
4886;33.9908;34.46939393
4887;409.633;389.8689689
4888;110.8863;107.5892229
4889;202.6605;202.3139813
4890;397.2477;400.0496533
4891;35.46572;39.0212424
4892;189.8624;190.7946127
4893;165.2752;164.2050688
4894;327.0642;342.2203856
4895;96.4679;94.94449214
4896;494.0367;497.5455658
4897;133.4404;133.4573982
4898;242.5211;232.8221202
4899;395.0867;408.6904418
4900;354.1284;365.8535015
4901;324.7706;319.0073442
4902;383.945;388.7530752
4903;419.2661;413.6308868
4904;284.0826;280.4751566
4905;174.4495;169.0807575
4906;453.6697;455.6246192
4907;33.211;32.68425403
4908;305.3211;298.1002087
4909;191.2385;178.1439532
4910;85.2752;90.05079725
4911;221.5138;221.5048471
4912;173.3028;171.1585033
4913;274.95189;288.1376152
4914;509.1743;508.9792625
4915;398.2659;408.6904418
4916;122.6147;119.085835
4917;268.7615;274.8707309
4918;326.01159;335.8112994
4919;5.5963;6.819351795
4920;87.844;84.48017367
4921;169.1715;178.5259248
4922;385.7798;385.7361953
4923;336.6972;322.7974298
4924;223.3028;224.3402292
4925;44.21967;46.47685539
4926;337.66863;349.3870233
4927;10.5046;12.5166222
4928;116.5703;119.0814454
4929;170.7339;173.3304053
4930;12.2018;9.542184328
4931;188.2569;189.7143063
4932;73.1651;71.98608013
4933;312.5688;305.9326266
4934;106.1009;103.1305973
4935;469.80246;462.1527045
4936;388.0734;385.0337812
4937;146.5318;141.4634586
4938;61.9266;37.45677771
4939;275.1376;274.7106623
4940;184.7706;190.3149174
4941;120.32757;123.7626643
4942;66.6514;54.37730814
4943;39.0826;40.45942702
4944;139.13446;130.8876828
4945;158.9908;150.3575885
4946;65.1835;63.69899002
4947;20.52024;19.85865201
4948;266.6055;243.9621904
4949;179.3119;175.6163503
4950;229.9083;226.1797805
4951;117.3394;115.1906044
4952;374.08484;379.1622804
4953;5.367;4.873669732
4954;464.2202;467.3785215
4955;125.0459;121.7180563
4956;13.6802;11.0737407
4957;482.5688;478.6675079
4958;20.52024;14.64179806
4959;236.31239;239.6358998
4960;408.09253;419.2961205
4961;263.8532;268.3993331
4962;53.7572;51.0434359
4963;110.5505;117.1876663
4964;424.7706;418.9616285
4965;309.633;304.8597435
4966;412.3853;409.3982158
4967;423.8532;431.1940781
4968;43.1651;45.6525609
4969;414.2202;412.1462867
4970;337.6147;342.0047595
4971;147.0183;150.4572181
4972;35.9633;35.79667563
4973;425.2294;416.9183635
4974;57.3853;58.85167935
4975;264.3578;265.8538533
4976;66.6055;69.84335641
4977;16.763;16.9838032
4978;87.0183;87.95336726
4979;125.9152;125.8058075
4980;303.6697;310.8961766
4981;363.7615;365.6672555
4982;3.76295;4.967093329
4983;61.1009;60.38330988
4984;34.0367;54.19841847
4985;83.53721;90.132939
4986;152.6147;148.0069422
4987;180.367;186.7450218
4988;3.3486;4.458833805
4989;130.1376;130.9215718
4990;129.4954;132.3504869
4991;316.18496;306.8360021
4992;38.3945;35.78097614
4993;191.9266;208.5893693
4994;336.2385;320.3844933
4995;106.3303;102.2916026
4996;104.32741;109.2968769
4997;490.367;484.6242319
4998;62.5688;64.18053173
4999;142.9358;142.552795
5000;301.8807;297.3709855
